manufacturer_slug,name,year,category,target_use,is_current,cell_count,line_material,riser_config,manufacturer_url,description,size_label,flat_area_m2,flat_span_m,flat_aspect_ratio,proj_area_m2,proj_span_m,proj_aspect_ratio,wing_weight_kg,ptv_min_kg,ptv_max_kg,speed_trim_kmh,speed_max_kmh,glide_ratio_best,min_sink_ms,cert_standard,cert_classification,cert_test_lab,cert_test_date,cert_report_url
advance,XI,2018,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed (softlinks),3-liner with C-handles (lightweight),https://www.advance.swiss/en/services/downloads,"Light high-B performance-intermediate. Skytex 27/32 mix, C-wires, miniribs. From 3.4 kg. Superseded by THETA ULS. EN/LTF B.",21,21.8,11.1,5.6,18.8,8.9,4.21,3.4,60,77,,,,,EN,B,,,
advance,XI,2018,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed (softlinks),3-liner with C-handles (lightweight),https://www.advance.swiss/en/services/downloads,"Light high-B performance-intermediate. Skytex 27/32 mix, C-wires, miniribs. From 3.4 kg. Superseded by THETA ULS. EN/LTF B.",23,23.7,11.5,5.6,20.4,9.3,4.24,3.65,70,88,,,,,EN,B,,,
advance,XI,2018,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed (softlinks),3-liner with C-handles (lightweight),https://www.advance.swiss/en/services/downloads,"Light high-B performance-intermediate. Skytex 27/32 mix, C-wires, miniribs. From 3.4 kg. Superseded by THETA ULS. EN/LTF B.",25,25.7,12.0,5.6,22.2,9.7,4.24,3.85,80,100,,,,,EN,B,,,
advance,XI,2018,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed (softlinks),3-liner with C-handles (lightweight),https://www.advance.swiss/en/services/downloads,"Light high-B performance-intermediate. Skytex 27/32 mix, C-wires, miniribs. From 3.4 kg. Superseded by THETA ULS. EN/LTF B.",27,27.7,12.5,5.6,23.9,10.0,4.18,4.1,92,114,,,,,EN,B,,,
advance,XI,2018,paraglider,hike_to_fly,false,55,aramid ProDry unsheathed (softlinks),3-liner with C-handles (lightweight),https://www.advance.swiss/en/services/downloads,"Light high-B performance-intermediate. Skytex 27/32 mix, C-wires, miniribs. From 3.4 kg. Superseded by THETA ULS. EN/LTF B.",29,29.7,12.9,5.6,25.6,10.4,4.23,4.35,105,128,,,,,EN,B,,,
advance,SIGMA 11,2021,paraglider,xc,false,67,aramid Edelrid ProDry unsheathed,3-liner with C-handles (Pitch-Control-System),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. From 4.0 kg. Superseded by SIGMA DLS. EN/LTF C.",20,20.4,11.13,6.07,17.4,8.87,4.52,4.0,60,77,,,,,EN,C,,,
advance,SIGMA 11,2021,paraglider,xc,false,67,aramid Edelrid ProDry unsheathed,3-liner with C-handles (Pitch-Control-System),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. From 4.0 kg. Superseded by SIGMA DLS. EN/LTF C.",22,22.0,11.56,6.07,18.8,9.17,4.47,4.2,70,88,,,,,EN,C,,,
advance,SIGMA 11,2021,paraglider,xc,false,67,aramid Edelrid ProDry unsheathed,3-liner with C-handles (Pitch-Control-System),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. From 4.0 kg. Superseded by SIGMA DLS. EN/LTF C.",24,23.6,11.97,6.07,20.1,9.49,4.48,4.45,80,100,,,,,EN,C,,,
advance,SIGMA 11,2021,paraglider,xc,false,67,aramid Edelrid ProDry unsheathed,3-liner with C-handles (Pitch-Control-System),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. From 4.0 kg. Superseded by SIGMA DLS. EN/LTF C.",26,25.5,12.45,6.07,21.7,9.87,4.49,4.75,92,114,,,,,EN,C,,,
advance,SIGMA 11,2021,paraglider,xc,false,67,aramid Edelrid ProDry unsheathed,3-liner with C-handles (Pitch-Control-System),https://www.advance.swiss/en/services/downloads,"XC sportster. 3×3D shaping, mini-ribs, Pitch-Control-System. From 4.0 kg. Superseded by SIGMA DLS. EN/LTF C.",28,27.4,12.9,6.07,23.3,10.23,4.49,5.05,105,128,,,,,EN,C,,,
advance,OMEGA XAlps 3,2019,paraglider,competition,false,63,aramid ProDry unsheathed,2-liner (A/B) lightweight risers,https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race two-liner. Chrigel Maurer X-Alps 2019 wing. 3 sizes. From 3.5 kg. Superseded by OMEGA ULS. EN/LTF D.,22,21.8,12.31,6.95,,,,3.5,75,87,,,,,EN,D,,,
advance,OMEGA XAlps 3,2019,paraglider,competition,false,63,aramid ProDry unsheathed,2-liner (A/B) lightweight risers,https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race two-liner. Chrigel Maurer X-Alps 2019 wing. 3 sizes. From 3.5 kg. Superseded by OMEGA ULS. EN/LTF D.,23,22.8,12.59,6.95,,,,3.6,85,97,,,,,EN,D,,,
advance,OMEGA XAlps 3,2019,paraglider,competition,false,63,aramid ProDry unsheathed,2-liner (A/B) lightweight risers,https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race two-liner. Chrigel Maurer X-Alps 2019 wing. 3 sizes. From 3.5 kg. Superseded by OMEGA ULS. EN/LTF D.,24,24.4,13.02,6.95,,,,3.8,95,110,,,,,EN,D,,,
advance,OMEGA XAlps 2,2017,paraglider,competition,false,63,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race glider. Chrigel Maurer X-Alps 2017 wing. 2 sizes. From 3.4 kg. EN/LTF D.,22,21.8,12.6,7.28,,,,3.4,75,95,,,,,EN,D,,,
advance,OMEGA XAlps 2,2017,paraglider,competition,false,63,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,Ultra-light EN-D race glider. Chrigel Maurer X-Alps 2017 wing. 2 sizes. From 3.4 kg. EN/LTF D.,24,24.8,13.1,6.92,,,,3.55,90,110,,,,,EN,D,,,
advance,PI 3,2017,paraglider,hike_and_fly,false,38,"aramid ProDry unsheathed (softlinks, lightweight)",2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"3rd-gen PI. 6 sizes 16-27. Hike & fly classic, thermal wing and mini-wing. From 1.85 kg. Superseded by PI 4 ULS. EN/LTF A/B/C (load-dependent).",16,16.0,8.5,4.5,14.0,7.0,3.5,1.85,50,90,,,,,EN,C,,,
advance,PI 3,2017,paraglider,hike_and_fly,false,38,"aramid ProDry unsheathed (softlinks, lightweight)",2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"3rd-gen PI. 6 sizes 16-27. Hike & fly classic, thermal wing and mini-wing. From 1.85 kg. Superseded by PI 4 ULS. EN/LTF A/B/C (load-dependent).",19,19.0,9.3,4.5,16.7,7.6,3.46,2.15,50,95,,,,,EN,B,,,
advance,PI 3,2017,paraglider,hike_and_fly,false,38,"aramid ProDry unsheathed (softlinks, lightweight)",2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"3rd-gen PI. 6 sizes 16-27. Hike & fly classic, thermal wing and mini-wing. From 1.85 kg. Superseded by PI 4 ULS. EN/LTF A/B/C (load-dependent).",21,21.0,9.8,4.5,18.4,8.0,3.48,2.55,60,100,,,,,EN,A/B,,,
advance,PI 3,2017,paraglider,hike_and_fly,false,38,"aramid ProDry unsheathed (softlinks, lightweight)",2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"3rd-gen PI. 6 sizes 16-27. Hike & fly classic, thermal wing and mini-wing. From 1.85 kg. Superseded by PI 4 ULS. EN/LTF A/B/C (load-dependent).",23,23.0,10.2,4.5,20.1,8.4,3.51,2.75,70,110,,,,,EN,A/B,,,
advance,PI 3,2017,paraglider,hike_and_fly,false,38,"aramid ProDry unsheathed (softlinks, lightweight)",2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"3rd-gen PI. 6 sizes 16-27. Hike & fly classic, thermal wing and mini-wing. From 1.85 kg. Superseded by PI 4 ULS. EN/LTF A/B/C (load-dependent).",25,25.0,10.7,4.5,21.9,8.7,3.46,2.95,80,120,,,,,EN,A/B,,,
advance,PI 3,2017,paraglider,hike_and_fly,false,38,"aramid ProDry unsheathed (softlinks, lightweight)",2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"3rd-gen PI. 6 sizes 16-27. Hike & fly classic, thermal wing and mini-wing. From 1.85 kg. Superseded by PI 4 ULS. EN/LTF A/B/C (load-dependent).",27,27.0,11.1,4.5,23.7,9.1,3.49,3.15,92,125,,,,,EN,A/B,,,
advance,PI 2,2013,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"2nd-gen PI. 4 sizes 16-27. Air Scoop, OMEGA X-Alps diagonal rib tech. From 1.55 kg. EN/LTF A/B/C (load-dependent).",16,16.0,8.5,4.5,,,,1.55,50,90,,,,,EN,C,,,
advance,PI 2,2013,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"2nd-gen PI. 4 sizes 16-27. Air Scoop, OMEGA X-Alps diagonal rib tech. From 1.55 kg. EN/LTF A/B/C (load-dependent).",19,19.0,9.3,4.5,,,,1.95,50,95,,,,,EN,B,,,
advance,PI 2,2013,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"2nd-gen PI. 4 sizes 16-27. Air Scoop, OMEGA X-Alps diagonal rib tech. From 1.55 kg. EN/LTF A/B/C (load-dependent).",23,23.0,10.2,4.5,,,,2.45,55,105,,,,,EN,A/B,,,
advance,PI 2,2013,paraglider,hike_and_fly,false,39,aramid unsheathed,2-liner lightweight risers,https://www.advance.swiss/en/services/downloads,"2nd-gen PI. 4 sizes 16-27. Air Scoop, OMEGA X-Alps diagonal rib tech. From 1.55 kg. EN/LTF A/B/C (load-dependent).",27,27.0,11.1,4.5,,,,2.85,70,125,,,,,EN,A/B,,,
advance,BIBETA 5,2013,paraglider,tandem,false,52,aramid covered,3+1 riser tandem (Vary-Grip),https://www.advance.swiss/en/services/downloads,"Professional tandem. Vary-Grip big ear system, trimmers. Superseded by BIBETA 6. EN/LTF B.",36,36.0,13.94,5.4,,,,7.35,80,180,,,,,EN,B,,,
advance,BIBETA 5,2013,paraglider,tandem,false,52,aramid covered,3+1 riser tandem (Vary-Grip),https://www.advance.swiss/en/services/downloads,"Professional tandem. Vary-Grip big ear system, trimmers. Superseded by BIBETA 6. EN/LTF B.",40,40.0,14.7,5.4,,,,7.65,120,225,,,,,EN,B,,,
advance,ALPHA 7,2019,paraglider,school,false,38,polyester/aramid sheathed,"3-liner (split-A, ECS)",https://www.advance.swiss/en/services/downloads,"7th-gen entry-level paraglider. Sliced Diagonal technology, 3D shaping, extended weight ranges. 5 sizes 22–31. EN/LTF A.",22,22.1,10.4,4.8,19.2,8.4,3.68,4.2,50,85,38,48,,,EN,A,,,
advance,ALPHA 7,2019,paraglider,school,false,38,polyester/aramid sheathed,"3-liner (split-A, ECS)",https://www.advance.swiss/en/services/downloads,"7th-gen entry-level paraglider. Sliced Diagonal technology, 3D shaping, extended weight ranges. 5 sizes 22–31. EN/LTF A.",24,24.0,10.8,4.8,20.8,8.7,3.64,4.5,60,95,38,48,,,EN,A,,,
advance,ALPHA 7,2019,paraglider,school,false,38,polyester/aramid sheathed,"3-liner (split-A, ECS)",https://www.advance.swiss/en/services/downloads,"7th-gen entry-level paraglider. Sliced Diagonal technology, 3D shaping, extended weight ranges. 5 sizes 22–31. EN/LTF A.",26,26.1,11.3,4.8,22.4,9.0,3.62,4.75,70,110,38,48,,,EN,A,,,
advance,ALPHA 7,2019,paraglider,school,false,38,polyester/aramid sheathed,"3-liner (split-A, ECS)",https://www.advance.swiss/en/services/downloads,"7th-gen entry-level paraglider. Sliced Diagonal technology, 3D shaping, extended weight ranges. 5 sizes 22–31. EN/LTF A.",28,28.5,11.8,4.8,24.4,9.4,3.62,5.15,85,125,38,48,,,EN,A,,,
advance,ALPHA 7,2019,paraglider,school,false,38,polyester/aramid sheathed,"3-liner (split-A, ECS)",https://www.advance.swiss/en/services/downloads,"7th-gen entry-level paraglider. Sliced Diagonal technology, 3D shaping, extended weight ranges. 5 sizes 22–31. EN/LTF A.",31,31.9,12.5,4.8,27.4,9.9,3.58,5.7,100,145,38,48,,,EN,A,,,
advance,ALPHA 6,2015,paraglider,school,false,39,polyester/aramid sheathed,3-liner (split-A),https://www.advance.swiss/en/services/downloads,"6th-gen entry-level paraglider. Air Scoop, 35% fewer lines than predecessor, extended weight range. 5 sizes 22–31. EN/LTF A.",22,22.1,10.3,4.8,19.1,8.4,3.69,4.35,50,85,38,48,,,EN,A,,,
advance,ALPHA 6,2015,paraglider,school,false,39,polyester/aramid sheathed,3-liner (split-A),https://www.advance.swiss/en/services/downloads,"6th-gen entry-level paraglider. Air Scoop, 35% fewer lines than predecessor, extended weight range. 5 sizes 22–31. EN/LTF A.",24,24.0,10.7,4.8,20.7,8.7,3.66,4.6,60,95,38,48,,,EN,A,,,
advance,ALPHA 6,2015,paraglider,school,false,39,polyester/aramid sheathed,3-liner (split-A),https://www.advance.swiss/en/services/downloads,"6th-gen entry-level paraglider. Air Scoop, 35% fewer lines than predecessor, extended weight range. 5 sizes 22–31. EN/LTF A.",26,26.1,11.2,4.8,22.3,8.9,3.55,4.75,70,110,38,48,,,EN,A,,,
advance,ALPHA 6,2015,paraglider,school,false,39,polyester/aramid sheathed,3-liner (split-A),https://www.advance.swiss/en/services/downloads,"6th-gen entry-level paraglider. Air Scoop, 35% fewer lines than predecessor, extended weight range. 5 sizes 22–31. EN/LTF A.",28,28.5,11.7,4.8,24.4,9.3,3.54,5.25,85,125,38,48,,,EN,A,,,
advance,ALPHA 6,2015,paraglider,school,false,39,polyester/aramid sheathed,3-liner (split-A),https://www.advance.swiss/en/services/downloads,"6th-gen entry-level paraglider. Air Scoop, 35% fewer lines than predecessor, extended weight range. 5 sizes 22–31. EN/LTF A.",31,31.9,12.4,4.8,27.3,9.9,3.59,5.75,100,145,38,48,,,EN,A,,,
advance,ALPHA 5,2011,paraglider,school,false,37,polyester/aramid sheathed,3-liner,https://www.advance.swiss/en/services/downloads,"5th-gen entry-level paraglider. Diagonal ribs, winglets, Ring-Raff System, Smart Sail. 4 sizes 23–31. EN/LTF A.",23,23.0,10.4,4.7,19.9,8.4,3.55,4.5,55,90,38,47,,,EN,A,,,
advance,ALPHA 5,2011,paraglider,school,false,37,polyester/aramid sheathed,3-liner,https://www.advance.swiss/en/services/downloads,"5th-gen entry-level paraglider. Diagonal ribs, winglets, Ring-Raff System, Smart Sail. 4 sizes 23–31. EN/LTF A.",26,26.0,11.0,4.7,22.4,8.9,3.54,5.0,70,110,38,47,,,EN,A,,,
advance,ALPHA 5,2011,paraglider,school,false,37,polyester/aramid sheathed,3-liner,https://www.advance.swiss/en/services/downloads,"5th-gen entry-level paraglider. Diagonal ribs, winglets, Ring-Raff System, Smart Sail. 4 sizes 23–31. EN/LTF A.",28,28.0,11.5,4.7,24.2,9.3,3.57,5.4,85,125,38,47,,,EN,A,,,
advance,ALPHA 5,2011,paraglider,school,false,37,polyester/aramid sheathed,3-liner,https://www.advance.swiss/en/services/downloads,"5th-gen entry-level paraglider. Diagonal ribs, winglets, Ring-Raff System, Smart Sail. 4 sizes 23–31. EN/LTF A.",31,31.0,12.1,4.7,26.7,9.8,3.6,6.0,100,145,38,47,,,EN,A,,,
advance,EPSILON 7,2013,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),"3-liner (split-A, SPI)",https://www.advance.swiss/en/services/downloads,"7th-gen intermediate. Ring-Raff System, 2-phase speed system, SPI. 4 sizes 23–30. Trim 38 km/h, max 51 km/h. EN/LTF B.",23,23.0,10.88,5.15,19.48,8.55,3.75,4.25,60,90,38,51,,,EN,B,,,
advance,EPSILON 7,2013,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),"3-liner (split-A, SPI)",https://www.advance.swiss/en/services/downloads,"7th-gen intermediate. Ring-Raff System, 2-phase speed system, SPI. 4 sizes 23–30. Trim 38 km/h, max 51 km/h. EN/LTF B.",26,26.0,11.57,5.15,22.02,9.09,3.75,4.65,75,110,38,51,,,EN,B,,,
advance,EPSILON 7,2013,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),"3-liner (split-A, SPI)",https://www.advance.swiss/en/services/downloads,"7th-gen intermediate. Ring-Raff System, 2-phase speed system, SPI. 4 sizes 23–30. Trim 38 km/h, max 51 km/h. EN/LTF B.",28,28.0,12.01,5.15,23.72,9.43,3.75,5.45,85,125,38,51,,,EN,B,,,
advance,EPSILON 7,2013,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),"3-liner (split-A, SPI)",https://www.advance.swiss/en/services/downloads,"7th-gen intermediate. Ring-Raff System, 2-phase speed system, SPI. 4 sizes 23–30. Trim 38 km/h, max 51 km/h. EN/LTF B.",30,30.0,12.43,5.15,25.41,9.76,3.75,5.75,100,130,38,51,,,EN,B,,,
advance,EPSILON 6,2009,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),3-liner,https://www.advance.swiss/en/services/downloads,"6th-gen intermediate. Ring-Raff System, Smart Sail System, compact unit design. 4 sizes 23–31. EN/LTF B.",23,23.1,11.01,5.25,19.76,8.73,3.86,4.65,60,90,,,,,EN,B,,,
advance,EPSILON 6,2009,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),3-liner,https://www.advance.swiss/en/services/downloads,"6th-gen intermediate. Ring-Raff System, Smart Sail System, compact unit design. 4 sizes 23–31. EN/LTF B.",26,26.04,11.69,5.25,22.28,9.27,3.86,5.2,70,110,,,,,EN,B,,,
advance,EPSILON 6,2009,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),3-liner,https://www.advance.swiss/en/services/downloads,"6th-gen intermediate. Ring-Raff System, Smart Sail System, compact unit design. 4 sizes 23–31. EN/LTF B.",28,28.1,12.15,5.25,24.04,9.63,3.86,5.75,85,125,,,,,EN,B,,,
advance,EPSILON 6,2009,paraglider,intermediate,false,38,aramid/Technora sheathed (Edelrid),3-liner,https://www.advance.swiss/en/services/downloads,"6th-gen intermediate. Ring-Raff System, Smart Sail System, compact unit design. 4 sizes 23–31. EN/LTF B.",31,30.61,12.68,5.25,26.19,10.05,3.86,6.2,95,145,,,,,EN,B,,,
advance,SIGMA 10,2016,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner with C-handles,https://www.advance.swiss/en/services/downloads,"10th-gen XC sportster. AR 6.16, 66 cells, 3D Diamond Shaping, C-Wires, Mini-Ribs, Sliced Diagonals. 5 sizes 21–29. EN/LTF C (size 21: D). Superseded by SIGMA 11.",21,21.0,11.4,6.16,18.0,9.1,4.6,4.45,60,77,,,,,EN,D,,,
advance,SIGMA 10,2016,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner with C-handles,https://www.advance.swiss/en/services/downloads,"10th-gen XC sportster. AR 6.16, 66 cells, 3D Diamond Shaping, C-Wires, Mini-Ribs, Sliced Diagonals. 5 sizes 21–29. EN/LTF C (size 21: D). Superseded by SIGMA 11.",23,22.9,11.9,6.16,19.6,9.5,4.6,4.75,70,88,,,,,EN,C,,,
advance,SIGMA 10,2016,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner with C-handles,https://www.advance.swiss/en/services/downloads,"10th-gen XC sportster. AR 6.16, 66 cells, 3D Diamond Shaping, C-Wires, Mini-Ribs, Sliced Diagonals. 5 sizes 21–29. EN/LTF C (size 21: D). Superseded by SIGMA 11.",25,24.5,12.3,6.16,21.0,9.8,4.57,4.85,80,100,,,,,EN,C,,,
advance,SIGMA 10,2016,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner with C-handles,https://www.advance.swiss/en/services/downloads,"10th-gen XC sportster. AR 6.16, 66 cells, 3D Diamond Shaping, C-Wires, Mini-Ribs, Sliced Diagonals. 5 sizes 21–29. EN/LTF C (size 21: D). Superseded by SIGMA 11.",27,26.4,12.8,6.16,22.6,10.2,4.6,5.15,92,114,,,,,EN,C,,,
advance,SIGMA 10,2016,paraglider,xc,false,66,aramid Edelrid unsheathed,3-liner with C-handles,https://www.advance.swiss/en/services/downloads,"10th-gen XC sportster. AR 6.16, 66 cells, 3D Diamond Shaping, C-Wires, Mini-Ribs, Sliced Diagonals. 5 sizes 21–29. EN/LTF C (size 21: D). Superseded by SIGMA 11.",29,28.4,13.25,6.16,24.3,10.6,4.62,5.45,105,128,,,,,EN,C,,,
